Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2013","2013","100 g/ha","409871","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2014","2014","100 g/ha","397237","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2015","2015","100 g/ha","379913","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2016","2016","100 g/ha","438013","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2017","2017","100 g/ha","440682","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2018","2018","100 g/ha","403413","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2019","2019","100 g/ha","412692","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2020","2020","100 g/ha","455428","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01212","Cabbages","2021","2021","100 g/ha","415965","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1961","1961","100 g/ha","121505","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1962","1962","100 g/ha","118123","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1963","1963","100 g/ha","126520","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1964","1964","100 g/ha","115067","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1965","1965","100 g/ha","120920","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1966","1966","100 g/ha","118746","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1967","1967","100 g/ha","133519","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1968","1968","100 g/ha","133112","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1969","1969","100 g/ha","127165","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1970","1970","100 g/ha","138733","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1971","1971","100 g/ha","143426","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1972","1972","100 g/ha","155093","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1973","1973","100 g/ha","144087","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1974","1974","100 g/ha","162332","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1975","1975","100 g/ha","155661","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1976","1976","100 g/ha","156058","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1977","1977","100 g/ha","158389","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1978","1978","100 g/ha","158485","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1979","1979","100 g/ha","158062","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1980","1980","100 g/ha","163764","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1981","1981","100 g/ha","177173","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1982","1982","100 g/ha","169927","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1983","1983","100 g/ha","170816","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1984","1984","100 g/ha","172593","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1985","1985","100 g/ha","180678","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1986","1986","100 g/ha","181385","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1987","1987","100 g/ha","183516","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1988","1988","100 g/ha","178191","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1989","1989","100 g/ha","176478","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1990","1990","100 g/ha","175051","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1991","1991","100 g/ha","173811","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1992","1992","100 g/ha","188884","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1993","1993","100 g/ha","196210","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1994","1994","100 g/ha","198802","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1995","1995","100 g/ha","207095","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1996","1996","100 g/ha","229588","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1997","1997","100 g/ha","222492","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1998","1998","100 g/ha","234522","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","1999","1999","100 g/ha","231774","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2000","2000","100 g/ha","230769","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2001","2001","100 g/ha","254268","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2002","2002","100 g/ha","270013","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2003","2003","100 g/ha","280756","A","Official figure"
